----------------------------------------------------
PARAMS: cols = 5	 rows = 3	 lback = 1	 mutations = 5	 popsize = 10	 generations = 1428	 error = 0.000000
 filename=experiments/0111/experiment_30/best_chromosome.chr
----------------------------------------------------
Training data:
   file:banknotes.txt, vectors:1372, inputs:4, outputs:1
CGP parameters:
   l-back=1, rows=3, cols=5, functions=9
   popsize=10, mutgenes=5, generations=1428, acceptable error=0.000000
   evalunused=false
Evolutionary run:
   initial fitness=0.980392
Generation: -1		Individual: 6	Accuracy: 0.980392	Used nodes: 4
Generation: 0       	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 1       	Individual: 8	Accuracy: 1.000000	Used nodes: 4	Criteria: acc
Generation: 2       	Individual: 9	Accuracy: 1.000000	Used nodes: 3	Criteria: nodes
Generation: 3       	Individual: 5	Accuracy: 1.000000	Used nodes: 3	Criteria: nodes
Generation: 4       	Individual: 6	Accuracy: 1.000000	Used nodes: 2	Criteria: acc
Generation: 5       	Individual: 0	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 6       	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 7       	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 8       	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 9       	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 10      	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 11      	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 12      	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 13      	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 14      	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 15      	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 16      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 17      	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 18      	Individual: 4	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 19      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 20      	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 21      	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 22      	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 23      	Individual: 4	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 24      	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 25      	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 26      	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 27      	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 28      	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 29      	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 30      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 31      	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 32      	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 33      	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 34      	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 35      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 36      	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 37      	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 38      	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 39      	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 40      	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 41      	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 42      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 43      	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 44      	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 45      	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 46      	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 47      	Individual: 4	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 48      	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 49      	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 50      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 51      	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 52      	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 53      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 54      	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 55      	Individual: 4	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 56      	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
