----------------------------------------------------
PARAMS: cols = 5	 rows = 3	 lback = 1	 mutations = 5	 popsize = 10	 generations = 1428	 error = 0.000000
 filename=experiments/0111/experiment_9/best_chromosome.chr
----------------------------------------------------
Training data:
   file:banknotes.txt, vectors:1372, inputs:4, outputs:1
CGP parameters:
   l-back=1, rows=3, cols=5, functions=9
   popsize=10, mutgenes=5, generations=1428, acceptable error=0.000000
   evalunused=false
Evolutionary run:
   initial fitness=0.980392
Generation: -1		Individual: 5	Accuracy: 0.980392	Used nodes: 0
Generation: 126     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 127     	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 128     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 129     	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 130     	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 131     	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 132     	Individual: 4	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 133     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 134     	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 135     	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 136     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 137     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 138     	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 139     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 140     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 141     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 142     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 143     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 144     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 145     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 146     	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 147     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 148     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 149     	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 150     	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 151     	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 152     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 153     	Individual: 4	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 154     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 155     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 156     	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 157     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 158     	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 159     	Individual: 4	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 160     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 161     	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 162     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 163     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 164     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 165     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 166     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 167     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 168     	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 169     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 170     	Individual: 0	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 171     	Individual: 7	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 172     	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 173     	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 174     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 175     	Individual: 3	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 176     	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 177     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 178     	Individual: 3	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 179     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 180     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 181     	Individual: 0	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 182     	Individual: 0	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 183     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 184     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 185     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 186     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 187     	Individual: 8	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 188     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 189     	Individual: 7	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 190     	Individual: 0	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 191     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 192     	Individual: 3	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 193     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 194     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 195     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 196     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 197     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 198     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 199     	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 200     	Individual: 0	Accuracy: 1.000000	Used nodes: 2	Criteria: acc
Generation: 201     	Individual: 5	Accuracy: 1.000000	Used nodes: 2	Criteria: nodes
Generation: 202     	Individual: 2	Accuracy: 1.000000	Used nodes: 2	Criteria: acc
Generation: 203     	Individual: 9	Accuracy: 1.000000	Used nodes: 2	Criteria: nodes
Generation: 204     	Individual: 0	Accuracy: 1.000000	Used nodes: 2	Criteria: acc
Generation: 205     	Individual: 6	Accuracy: 1.000000	Used nodes: 2	Criteria: nodes
Generation: 206     	Individual: 3	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 207     	Individual: 7	Accuracy: 1.000000	Used nodes: 2	Criteria: nodes
Generation: 208     	Individual: 5	Accuracy: 1.000000	Used nodes: 2	Criteria: acc
Generation: 209     	Individual: 9	Accuracy: 1.000000	Used nodes: 2	Criteria: acc
Generation: 210     	Individual: 6	Accuracy: 1.000000	Used nodes: 2	Criteria: nodes
Generation: 211     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 212     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 213     	Individual: 8	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 214     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 215     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 216     	Individual: 3	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 217     	Individual: 8	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 218     	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 219     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 220     	Individual: 6	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 221     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 222     	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 223     	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 224     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 225     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 226     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 227     	Individual: 0	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 228     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 229     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 230     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 231     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 232     	Individual: 3	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 233     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 234     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 235     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 236     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 237     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 238     	Individual: 7	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 239     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 240     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 241     	Individual: 8	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 242     	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 243     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 244     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 245     	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 246     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 247     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 248     	Individual: 8	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 249     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 250     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 251     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 252     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 253     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 254     	Individual: 4	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 255     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 256     	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 257     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 258     	Individual: 3	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 259     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 260     	Individual: 1	Accuracy: 1.000000	Used nodes: 4	Criteria: acc
Generation: 261     	Individual: 6	Accuracy: 1.000000	Used nodes: 2	Criteria: acc
Generation: 262     	Individual: 5	Accuracy: 1.000000	Used nodes: 4	Criteria: acc
Generation: 263     	Individual: 4	Accuracy: 1.000000	Used nodes: 3	Criteria: acc
Generation: 264     	Individual: 9	Accuracy: 1.000000	Used nodes: 2	Criteria: nodes
Generation: 265     	Individual: 2	Accuracy: 1.000000	Used nodes: 2	Criteria: nodes
Generation: 266     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 267     	Individual: 2	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 268     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 269     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 270     	Individual: 0	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 271     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 272     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 273     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 274     	Individual: 5	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 275     	Individual: 1	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 276     	Individual: 0	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 277     	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 278     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 279     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 280     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 281     	Individual: 3	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 282     	Individual: 9	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 283     	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 284     	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 285     	Individual: 7	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 286     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 287     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 288     	Individual: 1	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 289     	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 290     	Individual: 9	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 291     	Individual: 8	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 292     	Individual: 6	Accuracy: 1.000000	Used nodes: 1	Criteria: nodes
Generation: 293     	Individual: 8	Accuracy: 1.000000	Used nodes: 1	Criteria: acc
Generation: 294     	Individual: 1	Accuracy: 1.000000	Used nodes: 3	Criteria: acc
Generation: 295     	Individual: 1	Accuracy: 1.000000	Used nodes: 3	Criteria: acc
Generation: 296     	Individual: 1	Accuracy: 1.000000	Used nodes: 3	Criteria: acc
Generation: 297     	Individual: 8	Accuracy: 1.000000	Used nodes: 3	Criteria: nodes
Generation: 298     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 299     	Individual: 5	Accuracy: 1.000000	Used nodes: 0	Criteria: acc
Generation: 300     	Individual: 2	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
Generation: 301     	Individual: 8	Accuracy: 1.000000	Used nodes: 0	Criteria: nodes
